2024-12-31T07:40:02.419453: 0 mW, 5.386 kW
2024-12-31T07:40:12.434709: 0 mW, 5.49 kW
2024-12-31T07:40:32.449384100: 0 mW, 5.59 kW
2024-12-31T07:40:42.459659300: 0 mW, 5.698 kW
2024-12-31T07:41:02.474117600: 0 mW, 5.806 kW
2024-12-31T07:41:22.497593200: 0 mW, 5.887 kW
2024-12-31T07:41:32.506786200: 0 mW, 5.984 kW
2024-12-31T07:41:52.523367200: 0 mW, 6.102 kW
2024-12-31T07:42:02.530661: 0 mW, 6.219 kW
2024-12-31T07:42:22.545372600: 0 mW, 6.335 kW
2024-12-31T07:42:32.550073500: 0 mW, 6.755 kW
2024-12-31T07:42:52.575832100: 0 mW, 6.855 kW
2024-12-31T07:43:02.588097500: 0 mW, 7.213 kW
2024-12-31T07:43:22.600590200: 0 mW, 7.233 kW
2024-12-31T07:43:32.608857500: 0 mW, 7.238 kW
2024-12-31T07:43:52.630775900: 0 mW, 6.93 kW
2024-12-31T07:44:02.631030100: 0 mW, 6.905 kW
2024-12-31T07:44:22.644507700: 0 mW, 6.59 kW
2024-12-31T07:44:32.657731200: 0 mW, 6.606 kW
2024-12-31T07:44:52.667319500: 0 mW, 6.624 kW
2024-12-31T07:45:02.677541700: 0 mW, 6.663 kW
2024-12-31T07:45:22.698983700: 0 mW, 6.709 kW
2024-12-31T07:45:32.712247300: 0 mW, 6.752 kW
2024-12-31T07:45:52.738842300: 0 mW, 6.799 kW
2024-12-31T07:46:02.741086200: 0 mW, 6.858 kW
2024-12-31T07:46:22.747546400: 0 mW, 6.891 kW
2024-12-31T07:46:32.751785900: 0 mW, 6.916 kW
2024-12-31T07:46:52.757275300: 0 mW, 6.922 kW
2024-12-31T07:47:02.757524100: 0 mW, 6.901 kW
2024-12-31T07:47:22.768545100: 0 mW, 6.869 kW
2024-12-31T07:47:52.786280100: 0 mW, 6.835 kW
2024-12-31T07:48:02.790522500: 0 mW, 6.807 kW
2024-12-31T07:48:22.805577: 0 mW, 6.792 kW
2024-12-31T07:48:32.814881200: 0 mW, 6.916 kW
2024-12-31T07:49:02.837698300: 0 mW, 7.12 kW
2024-12-31T07:49:22.841158500: 0 mW, 7.31 kW
2024-12-31T07:49:32.848388700: 0 mW, 7.294 kW
2024-12-31T07:49:52.872349: 0 mW, 7.148 kW
2024-12-31T07:50:02.887560100: 0 mW, 7.128 kW
2024-12-31T07:50:22.912022900: 0 mW, 6.908 kW
2024-12-31T07:50:32.922336100: 0 mW, 6.701 kW
2024-12-31T07:50:52.937798300: 0 mW, 6.704 kW
2024-12-31T07:51:02.948018400: 0 mW, 6.708 kW
2024-12-31T07:51:22.968094700: 0 mW, 6.71 kW
2024-12-31T07:51:53.000746900: 0 mW, 6.713 kW
2024-12-31T07:52:03.009971600: 0 mW, 6.711 kW
2024-12-31T07:52:23.032333: 0 mW, 6.709 kW
2024-12-31T07:52:33.039531600: 0 mW, 6.708 kW
2024-12-31T07:52:53.057093500: 0 mW, 6.706 kW
2024-12-31T07:53:03.066315300: 0 mW, 6.701 kW
2024-12-31T07:53:23.079573500: 0 mW, 6.714 kW
2024-12-31T07:53:33.080815300: 0 mW, 6.729 kW
2024-12-31T07:53:53.099327700: 0 mW, 6.741 kW
2024-12-31T07:54:03.112716300: 0 mW, 6.755 kW
2024-12-31T07:54:23.127109100: 0 mW, 6.769 kW
2024-12-31T07:54:33.141322800: 0 mW, 6.77 kW
2024-12-31T07:54:53.156954800: 0 mW, 6.765 kW
2024-12-31T07:55:13.167514: 0 mW, 6.753 kW
2024-12-31T07:55:23.173838700: 0 mW, 6.742 kW
2024-12-31T07:55:43.192613200: 0 mW, 6.733 kW
2024-12-31T07:55:53.208128: 0 mW, 6.722 kW
2024-12-31T07:56:13.211625800: 0 mW, 6.711 kW
2024-12-31T07:56:23.222845400: 0 mW, 6.709 kW
2024-12-31T07:56:43.243289900: 0 mW, 6.715 kW
2024-12-31T07:56:53.250527500: 0 mW, 6.711 kW
2024-12-31T07:57:13.276241200: 0 mW, 6.71 kW
2024-12-31T07:57:23.282907900: 0 mW, 6.721 kW
2024-12-31T07:57:43.311346200: 0 mW, 6.73 kW
2024-12-31T07:57:53.325644500: 0 mW, 6.736 kW
2024-12-31T07:58:13.330128100: 0 mW, 6.746 kW
2024-12-31T07:58:23.331381700: 0 mW, 6.756 kW
2024-12-31T07:58:43.354701300: 0 mW, 6.761 kW
2024-12-31T07:58:53.361943300: 0 mW, 6.765 kW
2024-12-31T07:59:13.373919300: 0 mW, 6.769 kW
2024-12-31T07:59:23.380159400: 0 mW, 6.773 kW
2024-12-31T07:59:43.395639300: 0 mW, 6.778 kW
2024-12-31T07:59:53.406905700: 0 mW, 6.779 kW
2024-12-31T08:00:13.411395800: 0 mW, 6.781 kW
2024-12-31T08:00:53.438298: 0 mW, 6.779 kW
2024-12-31T08:01:13.455159700: 0 mW, 6.778 kW
2024-12-31T08:01:23.462353: 0 mW, 6.776 kW
2024-12-31T08:01:53.487171500: 0 mW, 6.777 kW
2024-12-31T08:02:13.507614900: 0 mW, 6.779 kW
2024-12-31T08:02:23.518873400: 0 mW, 6.78 kW
2024-12-31T08:02:43.534045300: 0 mW, 6.782 kW
2024-12-31T08:02:53.537286100: 0 mW, 6.789 kW
2024-12-31T08:03:13.553829200: 0 mW, 6.797 kW
2024-12-31T08:03:23.567059400: 0 mW, 6.806 kW
2024-12-31T08:03:43.584515400: 0 mW, 6.817 kW
2024-12-31T08:03:53.599239100: 0 mW, 6.828 kW
2024-12-31T08:04:13.610773400: 0 mW, 6.83 kW
2024-12-31T08:04:23.619555100: 0 mW, 6.825 kW
2024-12-31T08:04:43.623718800: 0 mW, 6.819 kW
2024-12-31T08:04:53.626959400: 0 mW, 7.06 kW
2024-12-31T08:05:13.647496800: 0 mW, 7.059 kW
2024-12-31T08:05:23.647794900: 0 mW, 7.21 kW
2024-12-31T08:05:43.657234200: 0 mW, 7.508 kW
2024-12-31T08:06:03.683748: 0 mW, 7.807 kW
2024-12-31T08:06:13.687990400: 0 mW, 7.559 kW
2024-12-31T08:06:33.703509200: 0 mW, 7.549 kW
2024-12-31T08:06:43.714777400: 0 mW, 7.391 kW
2024-12-31T08:07:03.742214700: 0 mW, 7.09 kW
2024-12-31T08:07:13.744463300: 0 mW, 6.788 kW
2024-12-31T08:07:33.758438400: 0 mW, 6.79 kW
2024-12-31T08:07:43.758689500: 0 mW, 6.791 kW
2024-12-31T08:08:03.770155900: 0 mW, 6.789 kW
2024-12-31T08:08:13.775799900: 0 mW, 6.792 kW
2024-12-31T08:08:33.799317400: 0 mW, 6.796 kW
2024-12-31T08:08:43.807110100: 0 mW, 6.783 kW
2024-12-31T08:09:03.823115600: 0 mW, 6.778 kW
2024-12-31T08:09:13.826824200: 0 mW, 6.768 kW
2024-12-31T08:09:33.838417: 0 mW, 6.756 kW
2024-12-31T08:09:43.839711500: 0 mW, 6.746 kW
2024-12-31T08:10:03.846787600: 0 mW, 6.737 kW
2024-12-31T08:10:13.862035600: 0 mW, 6.722 kW
2024-12-31T08:10:33.884498600: 0 mW, 6.718 kW
2024-12-31T08:10:43.897712800: 0 mW, 6.708 kW
2024-12-31T08:11:03.904178600: 0 mW, 6.457 kW
2024-12-31T08:11:13.912406200: 0 mW, 5.933 kW
2024-12-31T08:11:33.930535400: 0 mW, 5.43 kW
2024-12-31T08:11:43.943685200: 0 mW, 4.917 kW
2024-12-31T08:12:03.963188800: 0 mW, 4.438 kW
2024-12-31T08:12:13.964436200: 0 mW, 4.209 kW
2024-12-31T08:12:33.982487200: 0 mW, 4.278 kW
2024-12-31T08:12:43.988318: 0 mW, 4.354 kW
2024-12-31T08:13:03.998793: 0 mW, 4.46 kW
2024-12-31T08:13:14.005034100: 0 mW, 4.575 kW
2024-12-31T08:13:34.024523700: 0 mW, 4.677 kW
2024-12-31T08:13:44.026280400: 0 mW, 4.764 kW
2024-12-31T08:14:04.050716100: 0 mW, 4.834 kW
2024-12-31T08:14:14.060035700: 0 mW, 4.882 kW
2024-12-31T08:14:34.081481900: 0 mW, 4.899 kW
2024-12-31T08:14:44.089301: 0 mW, 4.94 kW
2024-12-31T08:15:04.101770800: 0 mW, 4.987 kW
2024-12-31T08:15:14.110998: 0 mW, 5.04 kW
2024-12-31T08:15:34.130992900: 0 mW, 5.361 kW
2024-12-31T08:15:44.139304: 0 mW, 5.67 kW
2024-12-31T08:16:04.150745800: 0 mW, 5.968 kW
2024-12-31T08:16:24.158392200: 0 mW, 6.224 kW
2024-12-31T08:16:34.161677600: 0 mW, 6.415 kW
2024-12-31T08:16:54.178138300: 0 mW, 6.329 kW
2024-12-31T08:17:04.193349400: 0 mW, 6.252 kW
2024-12-31T08:17:24.198871100: 0 mW, 6.164 kW
2024-12-31T08:17:34.208113400: 0 mW, 4.888 kW
2024-12-31T08:17:54.232567200: 0 mW, 4.866 kW
2024-12-31T08:18:04.241789700: 0 mW, 4.85 kW
2024-12-31T08:18:24.255297900: 0 mW, 4.828 kW
2024-12-31T08:18:34.270073500: 0 mW, 4.566 kW
2024-12-31T08:18:54.280178900: 0 mW, 5.529 kW
2024-12-31T08:19:04.281420700: 0 mW, 5.304 kW
2024-12-31T08:19:24.289307200: 0 mW, 5.067 kW
2024-12-31T08:19:34.304478600: 0 mW, 4.833 kW
2024-12-31T08:19:54.324928100: 0 mW, 4.835 kW
2024-12-31T08:20:04.327172700: 0 mW, 4.821 kW
2024-12-31T08:20:24.349131200: 0 mW, 4.795 kW
2024-12-31T08:20:44.364627100: 0 mW, 4.773 kW
2024-12-31T08:20:54.374860300: 0 mW, 4.751 kW
2024-12-31T08:21:14.380398800: 0 mW, 4.726 kW
2024-12-31T08:21:24.388216500: 0 mW, 4.914 kW
2024-12-31T08:21:44.406671: 13.4 W, 4.888 kW
2024-12-31T08:21:54.407544200: 21.2 W, 4.896 kW
2024-12-31T08:22:14.414118500: 29.2 W, 4.89 kW
2024-12-31T08:22:24.414954500: 37.4 W, 4.889 kW
2024-12-31T08:22:44.429941900: 45.6 W, 4.703 kW
2024-12-31T08:22:54.440680300: 40.6 W, 4.73 kW
2024-12-31T08:23:14.464626300: 41.4 W, 4.719 kW
2024-12-31T08:23:24.478388700: 42.4 W, 4.726 kW
2024-12-31T08:23:44.497821300: 43.4 W, 4.742 kW
2024-12-31T08:23:54.504100: 44.6 W, 4.746 kW
2024-12-31T08:24:14.511586300: 45.8 W, 4.746 kW
2024-12-31T08:24:24.514341300: 46.6 W, 4.76 kW
2024-12-31T08:24:44.543763300: 47.4 W, 4.754 kW
2024-12-31T08:24:54.554987900: 48.2 W, 4.748 kW
2024-12-31T08:25:14.564460500: 49.2 W, 4.723 kW
2024-12-31T08:25:24.564844100: 50 W, 4.699 kW
2024-12-31T08:25:44.573398800: 51 W, 4.674 kW
2024-12-31T08:25:54.580592500: 51.8 W, 4.68 kW
2024-12-31T08:26:14.599564100: 52.8 W, 4.659 kW
2024-12-31T08:26:24.613779100: 53.4 W, 4.76 kW
2024-12-31T08:26:44.632357900: 54.6 W, 4.821 kW
2024-12-31T08:26:54.641585500: 55.8 W, 4.88 kW
2024-12-31T08:27:14.657593300: 56.8 W, 4.928 kW
2024-12-31T08:27:24.658647200: 58 W, 5.002 kW
2024-12-31T08:27:44.674102700: 59.2 W, 4.976 kW
2024-12-31T08:28:04.696633600: 59.8 W, 4.995 kW
2024-12-31T08:28:14.696843600: 60.8 W, 5.519 kW
2024-12-31T08:28:34.722291800: 61.8 W, 6.042 kW
2024-12-31T08:28:44.735506300: 62.2 W, 6.556 kW
2024-12-31T08:29:04.748447700: 63.2 W, 7.061 kW
2024-12-31T08:29:14.750691600: 64.8 W, 7.561 kW
2024-12-31T08:29:34.760171600: 66.6 W, 7.55 kW
2024-12-31T08:29:44.771391100: 69.6 W, 7.539 kW
2024-12-31T08:30:04.791909100: 73.8 W, 7.533 kW
2024-12-31T08:30:14.803128700: 78 W, 7.534 kW
2024-12-31T08:30:34.827567600: 82.8 W, 7.535 kW
2024-12-31T08:30:44.836797700: 88.2 W, 7.521 kW
2024-12-31T08:31:04.852856400: 93.2 W, 7.516 kW
2024-12-31T08:31:14.859089200: 99.2 W, 7.518 kW
2024-12-31T08:31:34.872635900: 105.2 W, 7.517 kW
2024-12-31T08:31:44.886927200: 110.8 W, 7.533 kW
2024-12-31T08:32:04.894394700: 115.2 W, 7.569 kW
2024-12-31T08:32:14.901590200: 118.8 W, 7.595 kW
2024-12-31T08:32:34.912028800: 120.2 W, 7.612 kW
2024-12-31T08:32:44.918664400: 121.8 W, 7.647 kW
2024-12-31T08:33:04.926141700: 131.6 W, 7.708 kW
2024-12-31T08:33:14.937919600: 142.8 W, 7.291 kW
2024-12-31T08:33:34.943450100: 155.2 W, 6.887 kW
2024-12-31T08:33:44.947741400: 167.2 W, 6.506 kW
2024-12-31T08:34:04.971176500: 179 W, 6.122 kW
2024-12-31T08:34:14.976304100: 181.6 W, 5.716 kW
2024-12-31T08:34:34.996130100: 182.8 W, 5.812 kW
2024-12-31T08:34:44.997602400: 182.8 W, 5.915 kW
2024-12-31T08:35:05.011075400: 183.8 W, 6.334 kW
2024-12-31T08:35:15.025287: 184.4 W, 6.457 kW
2024-12-31T08:35:35.046456: 186.2 W, 6.639 kW
2024-12-31T08:35:45.058346600: 188.4 W, 6.746 kW
2024-12-31T08:36:05.075846400: 190.8 W, 6.821 kW
2024-12-31T08:36:15.081508100: 193 W, 6.559 kW
2024-12-31T08:36:35.098472700: 196.2 W, 6.355 kW
2024-12-31T08:36:45.103713600: 198.6 W, 5.793 kW
2024-12-31T08:37:05.122677: 201.2 W, 5.296 kW
2024-12-31T08:37:15.126951500: 204.2 W, 4.823 kW
2024-12-31T08:37:35.148372800: 206.8 W, 4.508 kW
2024-12-31T08:37:45.152610800: 208 W, 4.365 kW
2024-12-31T08:38:05.171381800: 209.2 W, 4.595 kW
2024-12-31T08:38:25.185970500: 209.8 W, 4.771 kW
2024-12-31T08:38:35.189683600: 210.6 W, 4.864 kW
2024-12-31T08:38:55.200319: 213.6 W, 4.809 kW
2024-12-31T08:39:05.203646900: 218.6 W, 4.804 kW
2024-12-31T08:39:25.221029900: 224.6 W, 4.71 kW
2024-12-31T08:39:35.222355200: 230.6 W, 4.667 kW
2024-12-31T08:39:55.241859700: 235.8 W, 4.711 kW
2024-12-31T08:40:05.249029800: 239.4 W, 4.763 kW
2024-12-31T08:40:25.267502100: 241.8 W, 4.836 kW
2024-12-31T08:40:35.275793800: 243 W, 4.912 kW
2024-12-31T08:40:55.290517800: 247.8 W, 4.987 kW
2024-12-31T08:41:05.302738500: 251.8 W, 5.045 kW
2024-12-31T08:41:25.322651100: 256 W, 5.103 kW
2024-12-31T08:41:35.332875500: 258.4 W, 5.032 kW
2024-12-31T08:41:55.349372400: 260.8 W, 4.952 kW
2024-12-31T08:42:05.353656: 258.4 W, 4.855 kW
2024-12-31T08:42:25.379044800: 258.6 W, 4.762 kW
2024-12-31T08:42:35.392261200: 258 W, 4.654 kW
2024-12-31T08:42:55.414711: 258.6 W, 4.659 kW
2024-12-31T08:43:05.425928400: 260 W, 4.667 kW
2024-12-31T08:43:25.448372700: 263 W, 4.693 kW
2024-12-31T08:43:35.453127700: 264.8 W, 4.652 kW
2024-12-31T08:43:55.468587800: 267.8 W, 4.747 kW
2024-12-31T08:44:05.478953800: 271.8 W, 4.82 kW
2024-12-31T08:44:25.509051300: 277.8 W, 4.886 kW
2024-12-31T08:44:35.515788800: 282.6 W, 4.939 kW
2024-12-31T08:44:55.523157500: 288 W, 5.058 kW
2024-12-31T08:45:05.536636300: 291 W, 5.027 kW
2024-12-31T08:45:25.563730300: 294.8 W, 5.015 kW
2024-12-31T08:45:35.565484800: 297 W, 5.01 kW
2024-12-31T08:45:55.585560100: 301.2 W, 5.007 kW
2024-12-31T08:46:05.597783100: 306 W, 5.005 kW
2024-12-31T08:46:25.614241700: 313.6 W, 5.011 kW
2024-12-31T08:46:35.616486300: 320.8 W, 5.024 kW
2024-12-31T08:46:55.631488600: 328 W, 5.038 kW
2024-12-31T08:47:05.637721400: 334.6 W, 5.065 kW
2024-12-31T08:47:25.652516200: 343 W, 5.072 kW
2024-12-31T08:47:55.675946800: 351.2 W, 5.075 kW
2024-12-31T08:48:05.689159700: 358.6 W, 5.075 kW
2024-12-31T08:48:25.693622: 365.2 W, 5.066 kW
2024-12-31T08:48:35.700890600: 370.6 W, 5.055 kW
2024-12-31T08:48:55.729626200: 371.8 W, 5.069 kW
2024-12-31T08:49:05.741278600: 369.6 W, 5.099 kW
2024-12-31T08:49:25.757903500: 366.8 W, 5.141 kW
2024-12-31T08:49:35.768127800: 364 W, 5.198 kW
2024-12-31T08:49:55.786704500: 361.8 W, 5.257 kW
2024-12-31T08:50:05.788948100: 361.2 W, 5.323 kW
2024-12-31T08:50:25.808475: 362.6 W, 5.374 kW
2024-12-31T08:50:35.819693600: 364.6 W, 5.423 kW
2024-12-31T08:50:55.828167900: 366.2 W, 5.487 kW
2024-12-31T08:51:05.829011600: 368.4 W, 5.541 kW
2024-12-31T08:51:25.846471200: 371.4 W, 5.62 kW
2024-12-31T08:51:35.857688600: 377 W, 5.723 kW
2024-12-31T08:51:55.869626800: 384 W, 5.837 kW
2024-12-31T08:52:05.871908200: 391.6 W, 5.942 kW
2024-12-31T08:52:25.887891100: 403.8 W, 6.078 kW
2024-12-31T08:52:35.889176300: 414.2 W, 6.176 kW
2024-12-31T08:52:55.905145700: 426.4 W, 6.275 kW
2024-12-31T08:53:05.912454600: 442 W, 6.353 kW
2024-12-31T08:53:25.927922800: 459.2 W, 6.418 kW
2024-12-31T08:53:35.943100700: 473.2 W, 6.443 kW
2024-12-31T08:53:55.957683100: 488.4 W, 6.464 kW
2024-12-31T08:54:05.961957200: 501 W, 6.464 kW
2024-12-31T08:54:25.982025300: 508.6 W, 6.455 kW
2024-12-31T08:54:35.992290600: 516 W, 6.448 kW
2024-12-31T08:54:56.007226400: 528.6 W, 6.437 kW
2024-12-31T08:55:16.013580100: 541.8 W, 6.444 kW
2024-12-31T08:55:26.018989700: 554.4 W, 6.451 kW
2024-12-31T08:55:46.021563900: 566 W, 6.46 kW
2024-12-31T08:55:56.033745600: 575 W, 6.467 kW
2024-12-31T08:56:16.041228600: 576.8 W, 6.479 kW
2024-12-31T08:56:26.046470500: 576.2 W, 6.474 kW
2024-12-31T08:56:46.065620300: 574 W, 6.469 kW
2024-12-31T08:56:56.072848300: 572.8 W, 6.464 kW
2024-12-31T08:57:16.077337600: 571.6 W, 6.46 kW
2024-12-31T08:57:26.081576100: 569.2 W, 6.463 kW
2024-12-31T08:57:46.103234800: 565.6 W, 6.463 kW
2024-12-31T08:57:56.117186300: 560.6 W, 6.467 kW
2024-12-31T08:58:16.143619700: 553.4 W, 6.472 kW
2024-12-31T08:58:26.147733200: 546.2 W, 6.475 kW
2024-12-31T08:58:46.170208800: 539.6 W, 6.474 kW
2024-12-31T08:58:56.175409300: 535.4 W, 6.48 kW
2024-12-31T08:59:16.198909: 534 W, 6.481 kW
2024-12-31T08:59:26.206145300: 535.2 W, 6.485 kW
2024-12-31T08:59:46.221213700: 535.8 W, 6.487 kW
2024-12-31T08:59:56.231523600: 535.2 W, 6.489 kW
2024-12-31T09:00:16.243943300: 531.6 W, 6.489 kW
2024-12-31T09:00:26.248181500: 524 W, 6.49 kW
2024-12-31T09:00:46.260769400: 517 W, 6.483 kW
2024-12-31T09:00:56.269975: 510.4 W, 6.484 kW
2024-12-31T09:01:16.277465100: 503.8 W, 6.494 kW
2024-12-31T09:01:26.292169800: 499.6 W, 6.501 kW
2024-12-31T09:01:46.302686: 499.6 W, 6.503 kW
2024-12-31T09:01:56.307924500: 498.2 W, 6.509 kW
2024-12-31T09:02:16.316403200: 497.6 W, 6.512 kW
2024-12-31T09:02:36.331872400: 498.8 W, 6.505 kW
2024-12-31T09:02:46.334164900: 500.6 W, 6.512 kW
2024-12-31T09:03:06.352320800: 509 W, 6.525 kW
2024-12-31T09:03:16.364905400: 517.4 W, 6.541 kW
2024-12-31T09:03:36.384318300: 524.6 W, 6.553 kW
2024-12-31T09:03:46.385602: 531.6 W, 6.562 kW
2024-12-31T09:04:06.408034900: 540.6 W, 6.566 kW
2024-12-31T09:04:16.415385100: 545.4 W, 6.565 kW
2024-12-31T09:04:36.424026800: 553.2 W, 6.564 kW
2024-12-31T09:04:46.436320700: 564.6 W, 6.563 kW
2024-12-31T09:05:06.448799700: 577.4 W, 6.567 kW
2024-12-31T09:05:16.459981700: 588.8 W, 6.567 kW
2024-12-31T09:05:36.473096: 597.2 W, 6.569 kW
2024-12-31T09:05:46.485312900: 603.2 W, 6.573 kW
2024-12-31T09:06:06.509789100: 606.2 W, 6.573 kW
2024-12-31T09:06:16.515069200: 607.2 W, 6.572 kW
2024-12-31T09:06:36.538516500: 604.2 W, 6.568 kW
2024-12-31T09:06:46.546872900: 597.6 W, 6.565 kW
2024-12-31T09:07:06.570199700: 589.2 W, 6.562 kW
2024-12-31T09:07:16.570494700: 580.2 W, 6.566 kW
2024-12-31T09:07:36.581922500: 572 W, 6.565 kW
2024-12-31T09:07:46.588204100: 568.4 W, 6.565 kW
2024-12-31T09:08:06.600669800: 570.2 W, 6.573 kW
2024-12-31T09:08:16.605317500: 575 W, 6.572 kW
2024-12-31T09:08:36.614793600: 582.8 W, 6.639 kW
2024-12-31T09:08:46.615438500: 592.2 W, 6.709 kW
2024-12-31T09:09:06.624925400: 600.2 W, 6.767 kW
2024-12-31T09:09:16.631536600: 604.4 W, 6.825 kW
2024-12-31T09:09:36.651979900: 605.2 W, 6.889 kW
2024-12-31T09:09:46.655219900: 605.6 W, 6.876 kW
2024-12-31T09:10:06.676661600: 606.2 W, 6.866 kW
2024-12-31T09:10:16.677907900: 606.6 W, 6.875 kW
2024-12-31T09:10:36.696361500: 609 W, 6.827 kW
2024-12-31T09:10:46.708621900: 614.8 W, 6.781 kW
2024-12-31T09:11:06.724170700: 619.2 W, 6.748 kW
2024-12-31T09:11:16.730764200: 621.6 W, 6.703 kW
2024-12-31T09:11:36.749298300: 624 W, 6.647 kW
2024-12-31T09:11:56.764843400: 626.4 W, 6.645 kW
2024-12-31T09:12:06.774070500: 629.2 W, 6.637 kW
2024-12-31T09:12:26.792350300: 634 W, 6.629 kW
2024-12-31T09:12:56.836403800: 509 W, 5.302 kW
2024-12-31T09:13:16.838489300: 517.4 W, 5.304 kW
2024-12-31T09:13:36.848543300: 529.2 W, 5.303 kW
2024-12-31T09:13:46.854776200: 543.8 W, 5.299 kW
2024-12-31T09:14:06.877854200: 560.2 W, 5.295 kW
2024-12-31T09:14:16.884140400: 710.8 W, 6.615 kW
2024-12-31T09:14:36.891686600: 729.6 W, 6.623 kW
2024-12-31T09:14:46.904937100: 746.8 W, 6.622 kW
2024-12-31T09:15:06.926393900: 758 W, 6.63 kW
2024-12-31T09:15:16.941605900: 765 W, 6.633 kW
2024-12-31T09:15:36.958850100: 769 W, 6.64 kW
2024-12-31T09:15:46.968119600: 775.4 W, 6.629 kW
2024-12-31T09:16:06.990556500: 785.8 W, 6.629 kW
2024-12-31T09:16:16.997786700: 801.4 W, 6.628 kW
2024-12-31T09:16:37.018633200: 817.4 W, 6.629 kW
2024-12-31T09:16:47.032884900: 827.4 W, 6.638 kW
2024-12-31T09:17:07.037917400: 827.2 W, 6.642 kW
2024-12-31T09:17:17.038678800: 819.2 W, 6.649 kW
2024-12-31T09:17:47.068803800: 804.4 W, 6.649 kW
2024-12-31T09:18:07.087221400: 790 W, 6.647 kW
2024-12-31T09:18:17.092395300: 782.4 W, 6.633 kW
2024-12-31T09:18:37.103413: 783.4 W, 6.832 kW
2024-12-31T09:18:47.104616100: 786.2 W, 6.838 kW
2024-12-31T09:19:07.125110300: 791.8 W, 6.85 kW
2024-12-31T09:19:17.137294800: 796.2 W, 6.864 kW
2024-12-31T09:19:37.155662100: 797 W, 6.879 kW
2024-12-31T09:19:47.170671700: 794.8 W, 6.692 kW
2024-12-31T09:20:07.183087600: 793 W, 6.685 kW
2024-12-31T09:20:17.183921: 792.2 W, 6.68 kW
2024-12-31T09:20:37.196424700: 794.8 W, 6.676 kW
2024-12-31T09:20:47.197085900: 801.8 W, 6.691 kW
2024-12-31T09:21:07.214544500: 813.2 W, 6.698 kW
2024-12-31T09:21:17.224271500: 825.4 W, 6.715 kW
2024-12-31T09:21:37.240765900: 838.4 W, 6.725 kW
2024-12-31T09:21:47.254971500: 850.8 W, 6.729 kW
2024-12-31T09:22:07.265410700: 861.8 W, 6.715 kW
2024-12-31T09:22:17.267655100: 871.2 W, 6.708 kW
2024-12-31T09:22:37.284899: 878 W, 6.702 kW
2024-12-31T09:22:47.293634200: 882 W, 6.696 kW
2024-12-31T09:23:07.308138800: 884 W, 6.695 kW
2024-12-31T09:23:17.318363300: 887 W, 6.698 kW
2024-12-31T09:23:37.344522400: 891.6 W, 6.693 kW
2024-12-31T09:23:47.353836600: 897.4 W, 6.691 kW
2024-12-31T09:24:07.371270900: 903.4 W, 6.701 kW
2024-12-31T09:24:27.377347100: 909.6 W, 6.686 kW
2024-12-31T09:24:37.387992600: 914.4 W, 6.672 kW
2024-12-31T09:24:57.409187200: 917 W, 6.658 kW
2024-12-31T09:25:07.419273800: 920 W, 6.634 kW
2024-12-31T09:25:27.435642800: 926 W, 6.6 kW
2024-12-31T09:25:37.438396100: 933.6 W, 6.598 kW
2024-12-31T09:25:57.443265600: 942.6 W, 6.589 kW
2024-12-31T09:26:07.446506500: 951.8 W, 6.464 kW
2024-12-31T09:26:27.469826400: 962 W, 6.001 kW
2024-12-31T09:26:37.476452600: 971.4 W, 5.62 kW
2024-12-31T09:26:57.493473200: 983.2 W, 5.152 kW
2024-12-31T09:27:07.503696700: 994.6 W, 4.749 kW
2024-12-31T09:27:27.518109600: 1.005 kW, 4.439 kW
2024-12-31T09:27:37.531841600: 1.012 kW, 4.451 kW
2024-12-31T09:27:57.559345500: 1.017 kW, 4.453 kW
2024-12-31T09:28:07.568570400: 1.024 kW, 4.635 kW
2024-12-31T09:28:27.580553500: 1.033 kW, 4.698 kW
2024-12-31T09:28:37.593810300: 1.045 kW, 4.989 kW
2024-12-31T09:28:57.601744800: 1.06 kW, 5.257 kW
2024-12-31T09:29:07.610401: 1.076 kW, 5.277 kW
2024-12-31T09:29:27.611975300: 1.089 kW, 5.213 kW
2024-12-31T09:29:37.615760500: 1.099 kW, 5.21 kW
2024-12-31T09:29:57.639024700: 1.109 kW, 5.033 kW
2024-12-31T09:30:07.640270200: 1.12 kW, 5.031 kW
2024-12-31T09:30:27.664218700: 1.132 kW, 5.089 kW
2024-12-31T09:30:37.675477: 1.145 kW, 5.133 kW
2024-12-31T09:30:57.700687600: 1.162 kW, 5.173 kW
2024-12-31T09:31:07.714246600: 1.177 kW, 5.187 kW
2024-12-31T09:31:27.730700600: 1.193 kW, 5.058 kW
2024-12-31T09:31:37.743928200: 1.206 kW, 5.047 kW
2024-12-31T09:31:57.762406300: 1.221 kW, 5.037 kW
2024-12-31T09:32:07.764971100: 1.231 kW, 5.029 kW
2024-12-31T09:32:27.773492: 1.238 kW, 5.021 kW
2024-12-31T09:32:37.784146300: 1.243 kW, 5.024 kW
2024-12-31T09:32:57.802569700: 1.264 kW, 5.013 kW
2024-12-31T09:33:07.807768300: 1.278 kW, 5.012 kW
2024-12-31T09:33:27.822269300: 1.289 kW, 5.013 kW
2024-12-31T09:33:37.828593200: 1.301 kW, 5.016 kW
2024-12-31T09:33:57.855395700: 1.315 kW, 5.019 kW
2024-12-31T09:34:17.866193700: 1.315 kW, 5.288 kW
2024-12-31T09:34:27.872510100: 1.321 kW, 5.542 kW
